qid,system,hop_count,qtype,precision,recall,f1,exact,n_pred,n_match,retr_recall,ctx_words,answer,reader,is_err
Q157,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,36,0,0.5,934,"cdx:MRDXBCRABLTESTM:BCR:NILOTINIB,cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB,cdx:ONCOMINEDXTARGE:IDH2:VORASIDENIB,cdx:ONCOMINEDXTARGE:RET:PRALSETINIB,cdx:ONCOMINEDXTARGE:RET:SELPERCATINIB,cdx:ONCOMINEDXTARGE:IDH1:IVOSIDENIB,cdx:ONCOMINEDXTARGE:EGFR:AMIVANTAMAB,cdx:ONCOMINEDXTARGE:EGFR:GEFITINIB,cdx:ONCOMINEDXTARGE:ERBB2:ZONGERTINIB,cdx:ONCOMINEDXTARGE:IDH1:VORASIDENIB,cdx:ONCOMINEDXTARGE:ROS1:CRIZOTINIB,cdx:COBASEZH2MUTATI:EZH2:TAZEMETOSTAT,cdx:ONCOMINEDXTARGE:BRAF:DABRAFENIBTRAME,cdx:ONCOMINEDXTARGE:ERBB2:TRASTUZUMABDERU,cdx:COBASEGFRMUTATI:EGFR:GEFITINIB,cdx:COBASEGFRMUTATI:EGFR:AFATINIB,cdx:COBASEGFRMUTATI:EGFR:ERLOTINIB,cdx:COBASEGFRMUTATI:EGFR:OSIMERTINIB,cdx:COBAS4800BRAFV6:BRAF:VEMURAFENIB,cdx:COBASKRASMUTATI:KRAS:PANITUMUMABPANI,cdx:COBASKRASMUTATI:KRAS:CETUXIMABCETUXI,cdx:COBAS4800BRAFV6:BRAF:VEMURAFENIBCOBI,cdx:FOUNDATIONONECD:EGFR:OSIMERTINIB,cdx:FOUNDATIONONECD:BRCA1:OLAPARIB,cdx:FOUNDATIONONECD:EGFR:GEFITINIB,cdx:FOUNDATIONONECD:BRCA2:OLAPARIB,cdx:FOUNDATIONONECD:BRAF:TRAMETINIB,cdx:FOUNDATIONONECD:EGFR:AFATINIB,cdx:FOUNDATIONONECD:RET:SELPERCATINIB,cdx:FOUNDATIONONECD:FANCL:OLAPARIB,cdx:FOUNDATIONONECD:RAD54L:OLAPARIB,cdx:FOUNDATIONONECD:RAD51C:OLAPARIB,cdx:FOUNDATIONONECD:NTRK1:LAROTRECTINIB,cdx:FOUNDATIONONECD:NTRK2:ENTRECTINIB,cdx:FOUNDATIONONECD:ATM:OLAPARIB,cdx:FOUNDATIONONECD:NTRK3:ENTRECTINIB",qwen3-coder-next,False
Q157,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,929,NON DETERMINABILE,qwen3-coder-next,False
Q158,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,1,1,1.0,20,MI Cancer Seek,qwen3-coder-next,False
Q158,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,934,NON DETERMINABILE,qwen3-coder-next,False
Q158,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,2,0,0.0,934,"ND, RB1",qwen3-coder-next,False
Q158,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,944,NON DETERMINABILE,qwen3-coder-next,False
Q159,graphrag,5,gene_to_cdx,1.0,0.75,0.8571428571428571,0.0,3,3,1.0,61,"FoundationOne CDx, Oncomine Dx Target Test, Vysis ALK Break Apart FISH Probe Kit",qwen3-coder-next,False
Q159,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,2,0,0.3333333333333333,923,"cdx:FOUNDATIONONECD:ROS1:ENTRECTINIB, cdx:FOUNDATIONONELI:ROS1:ENTRECTINIB",qwen3-coder-next,False
Q159,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,3,0,0.6666666666666666,931,"cdx:ONCOMINEDXTARGE:ROS1:CRIZOTINIB, cdx:FOUNDATIONONECD:ROS1:ENTRECTINIB, cdx:FOUNDATIONONELI:ROS1:ENTRECTINIB",qwen3-coder-next,False
Q159,rag_hybrid,5,gene_to_cdx,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3,2,0.6666666666666666,945,"FoundationOne CDx, FoundationOne Liquid CDx, Oncomine Dx Target Test",qwen3-coder-next,False
Q160,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,5,5,1.0,100,"cobas EGFR Mutation Test v2, FoundationOne CDx, FoundationOne Liquid CDx, Oncomine Dx Target Test, therascreen EGFR RGQ PCR Kit",qwen3-coder-next,False
Q160,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.4,947,NON DETERMINABILE,qwen3-coder-next,False
Q160,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,9,0,0.6,930,"cdx:MRDXBCRABLTESTM:BCR:NILOTINIB, cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB, cdx:ONCOMINEDXTARGE:EGFR:GEFITINIB, cdx:COBASEGFRMUTATI:EGFR:GEFITINIB, cdx:GUARDANT360CDXG:EGFR:OSIMERTINIB, cdx:COBASEGFRMUTATI:EGFR:OSIMERTINIB, cdx:ONCOMINEDXTARGE:EGFR:AMIVANTAMAB, cdx:COBASEGFRMUTATI:EGFR:ERLOTINIB, cdx:COBASEGFRMUTATI:EGFR:AFATINIB",qwen3-coder-next,False
Q160,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.4,948,NON DETERMINABILE,qwen3-coder-next,False
Q161,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,1,1,1.0,19,PDGFRB FISH Assay,qwen3-coder-next,False
Q161,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,909,NON DETERMINABILE,qwen3-coder-next,False
Q161,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,933,NON DETERMINABILE,qwen3-coder-next,False
Q161,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,940,NON DETERMINABILE,qwen3-coder-next,False
Q162,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,2,2,1.0,38,"FoundationOne CDx, MI Cancer Seek",qwen3-coder-next,False
Q162,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,945,NON DETERMINABILE,qwen3-coder-next,False
Q162,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,884,NON DETERMINABILE,qwen3-coder-next,False
Q162,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,929,NON DETERMINABILE,qwen3-coder-next,False
Q163,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,3,3,1.0,56,"FoundationOne CDx, THXID BRAF Kit, MI Cancer Seek",qwen3-coder-next,False
Q163,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,911,NON DETERMINABILE,qwen3-coder-next,False
Q163,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,38,0,0.3333333333333333,936,"cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB, cdx:MRDXBCRABLTESTM:BCR:NILOTINIB, cdx:ONCOMINEDXTARGE:EGFR:AMIVANTAMAB, cdx:ONCOMINEDXTARGE:IDH1:IVOSIDENIB, cdx:ONCOMINEDXTARGE:IDH1:VORASIDENIB, cdx:ONCOMINEDXTARGE:IDH2:VORASIDENIB, cdx:ONCOMINEDXTARGE:RET:SELPERCATINIB, cdx:ONCOMINEDXTARGE:ERBB2:ZONGERTINIB, cdx:ONCOMINEDXTARGE:EGFR:GEFITINIB, cdx:ONCOMINEDXTARGE:ROS1:CRIZOTINIB, cdx:ONCOMINEDXTARGE:RET:PRALSETINIB, cdx:ONCOMINEDXTARGE:ERBB2:TRASTUZUMABDERU, cdx:ONCOMINEDXTARGE:BRAF:DABRAFENIBTRAME, cdx:COBASEZH2MUTATI:EZH2:TAZEMETOSTAT, cdx:COBASEGFRMUTATI:EGFR:ERLOTINIB, cdx:COBASEGFRMUTATI:EGFR:AFATINIB, cdx:COBASEGFRMUTATI:EGFR:OSIMERTINIB, cdx:COBASEGFRMUTATI:EGFR:GEFITINIB, cdx:COBASKRASMUTATI:KRAS:PANITUMUMABPANI, cdx:COBASKRASMUTATI:KRAS:CETUXIMABCETUXI, cdx:COBAS4800BRAFV6:BRAF:VEMURAFENIB, cdx:COBAS4800BRAFV6:BRAF:VEMURAFENIBCOBI, cdx:FOUNDATIONONECD:BRAF:TRAMETINIB, cdx:FOUNDATIONONECD:BRIP1:OLAPARIB, cdx:FOUNDATIONONECD:EGFR:ERLOTINIB, cdx:FOUNDATIONONECD:EGFR:OSIMERTINIB, cdx:FOUNDATIONONECD:BRCA1:OLAPARIB, cdx:FOUNDATIONONECD:ALK:ALECTINIB, cdx:FOUNDATIONONECD:NTRK1:ENTRECTINIB, cdx:FOUNDATIONONECD:NTRK1:LAROTRECTINIB, cdx:FOUNDATIONONECD:NTRK2:LAROTRECTINIB, cdx:FOUNDATIONONECD:ATM:OLAPARIB, cdx:FOUNDATIONONECD:NTRK3:LAROTRECTINIB, cdx:FOUNDATIONONECD:RET:SELPERCATINIB, cdx:FOUNDATIONONECD:PALB2:OLAPARIB, cdx:FOUNDATIONONECD:BARD1:OLAPARIB, cdx:FOUNDATIONONECD:RAD51B:OLAPARIB, cdx:TRUSIGHTONCOLOG:RET:SELPERCATINIB",qwen3-coder-next,False
Q163,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,951,NON DETERMINABILE,qwen3-coder-next,False
Q164,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,2,2,1.0,40,"FoundationOne CDx, MI Cancer Seek",qwen3-coder-next,False
Q164,rag_dense,5,gene_to_cdx,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,940,FoundationOne CDx,qwen3-coder-next,False
Q164,rag_bm25,5,gene_to_cdx,1.0,1.0,1.0,1.0,2,2,1.0,932,"FoundationOne CDx, MI Cancer Seek",qwen3-coder-next,False
Q164,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,3,0,1.0,947,"cdx:FOUNDATIONONECD:OTHERBIOMARKERS:PEMBROLIZUMAB, cdx:MICANCERSEEKMCS:OTHERBIOMARKERS:DOSTARLIMAB, cdx:MICANCERSEEKMCS:OTHERBIOMARKERS:PEMBROLIZUMAB",qwen3-coder-next,False
Q165,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,1,1,1.0,19,PDGFRB FISH Assay,qwen3-coder-next,False
Q165,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,934,NON DETERMINABILE,qwen3-coder-next,False
Q165,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,943,NON DETERMINABILE,qwen3-coder-next,False
Q165,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,951,NON DETERMINABILE,qwen3-coder-next,False
Q166,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,1,1,1.0,23,cobas 4800 BRAF V600 Mutation Test,qwen3-coder-next,False
Q166,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,923,NON DETERMINABILE,qwen3-coder-next,False
Q166,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,1.0,923,NON DETERMINABILE,qwen3-coder-next,False
Q166,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,946,NON DETERMINABILE,qwen3-coder-next,False
Q167,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,3,3,1.0,59,"cobas EGFR Mutation Test v1, FoundationOne CDx, FoundationOne Liquid CDx",qwen3-coder-next,False
Q167,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,920,NON DETERMINABILE,qwen3-coder-next,False
Q167,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,9,0,0.6666666666666666,937,"cdx:COBASEGFRMUTATI:EGFR:ERLOTINIB, cdx:COBASEGFRMUTATI:EGFR:AFATINIB, cdx:COBASEGFRMUTATI:EGFR:GEFITINIB, cdx:COBASEGFRMUTATI:EGFR:OSIMERTINIB, cdx:ONCOMINEDXTARGE:EGFR:AMIVANTAMAB, cdx:ONCOMINEDXTARGE:EGFR:GEFITINIB, cdx:GUARDANT360CDXG:EGFR:OSIMERTINIB, cdx:GUARDANT360CDXG:EGFR:AMIVANTAMAB, cdx:FOUNDATIONONECD:EGFR:ERLOTINIB",qwen3-coder-next,False
Q167,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,1.0,945,NON DETERMINABILE,qwen3-coder-next,False
Q168,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,2,2,1.0,37,"PDGFRB FISH Assay, MRDx BCR-ABL Test",qwen3-coder-next,False
Q168,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,1,0,0.0,937,cdx:KITD816VASSAYAR:KIT:AVAPRITINIB,qwen3-coder-next,False
Q168,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,2,0,0.0,905,"cdx:KITD816VASSAYAR:KIT:AVAPRITINIB, cdx:THERASCREENPDGF:PDGFRA:AVAPRITINIB",qwen3-coder-next,False
Q168,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,1,0,0.0,938,cdx:KITD816VASSAYAR:KIT:AVAPRITINIB,qwen3-coder-next,False
Q169,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,1,1,1.0,20,MI Cancer Seek,qwen3-coder-next,False
Q169,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,926,NON DETERMINABILE,qwen3-coder-next,False
Q169,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,2,0,0.0,927,"NDX2SGK1,ALPELISIB",qwen3-coder-next,False
Q169,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,933,NON DETERMINABILE,qwen3-coder-next,False
