candidate_id,rule,source_evidence_direction,source_significance,graph_direction,source_support_polarity,source_supported_direction,source_alignment_status,predicate
GCA3-c4a8bee3c37b0415456dd78e,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-002b734877f4568ef6dba2a9,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-e3a2287a9d4515c2816a1556,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-34fb3ababe416265f1f7984f,gca/3.0/evidence-statement,Does Not Support,Poor Outcome,POOR_OUTCOME,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-855c7c5a8d7c2deb7acf7fc4,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-47033d9d0dbbcedb76191463,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-f6eccfa72743ef84bef5549e,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-d071c2d7cbf6ba1081264be5,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-2f21c4799f7360646d96edde,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-064aa039bc82ed51f0047363,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-60a9402518e70be69f6f065e,gca/3.0/evidence-statement,Does Not Support,Better Outcome,BETTER_OUTCOME,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-fa04093c511f4527064dd7aa,gca/3.0/evidence-statement,Supports,Negative,NEGATIVE,SUPPORTS_ASSERTION,NEGATIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-bcee3054d27b0ac617b1e290,gca/3.0/evidence-statement,Supports,Negative,NEGATIVE,SUPPORTS_ASSERTION,NEGATIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-4d9f4c695c80fb496a41bd9d,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-5ef09521981db3a8709b5723,gca/3.0/evidence-statement,Does Not Support,Better Outcome,BETTER_OUTCOME,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-a68a8e991f9ed064d5104f1b,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-a4edb1939da0214028c79a48,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-c233af396f028a3d0c5468a9,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-6b28fe70bac8e62cf75cd1d8,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-202d51d60d098c38f5f6046d,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-43e1918b7292419d370e441d,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-0022e86e5e8e7da87c7fb585,gca/3.0/evidence-statement,Supports,Positive,POSITIVE,SUPPORTS_ASSERTION,POSITIVE,SOURCE_ALIGNED,has_evidence_statement
GCA3-5fb1af81615fbcd406734571,gca/3.0/evidence-statement,Does Not Support,Sensitivity/Response,SENSITIVITY,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-9347a6e68a6fcd1c11422e24,gca/3.0/evidence-to-intervention,Does Not Support,Sensitivity/Response,SENSITIVITY,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_sensitivity_to
GCA3-e70908f4325de5f13aecc04a,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-5c6669bc1bc04ef92223f986,gca/3.0/evidence-to-intervention,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_resistance_to
GCA3-5b6841e434da6a8244ff4282,gca/3.0/evidence-statement,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-0ea2c4ee6c2f279820e88172,gca/3.0/evidence-to-intervention,Does Not Support,Resistance,RESISTANCE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_resistance_to
GCA3-3b0b6860d34b61f3b35bccf0,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-ec6acaf01be365acc080409d,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-a0462a7526d62debc65575e3,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-2daa5d08f86cdf427ef69ae6,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-39e45dd7840f3ca45c6bc0f4,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-29b50c4538f66271eeb0948a,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-a51f33a5d2c0cb8fbf332e93,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-e34dd14e869c60ef1d9a5397,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-3d710096a7d83867bffe53eb,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-8899b9c7bade42dd940c85cb,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-1d281bb9f8e237b1f3a1ce7e,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-068ad35094fdc8e216673a58,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-71481e7c278ad8302e42e165,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-be5247d7875f380de4cd1c89,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-f3049fca2b96d14a54479149,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-2bfbef81d2f10510030e113b,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-f69b9f4002973df54058da5d,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-87be54b516ccf8cbdd590d6d,gca/3.0/evidence-statement,Does Not Support,Sensitivity/Response,SENSITIVITY,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-3a73a9d0de842671de863636,gca/3.0/evidence-to-intervention,Does Not Support,Sensitivity/Response,SENSITIVITY,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,associated_with_sensitivity_to
GCA3-698f8b3157feea73296d736d,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-5569b99ad2d925e2b46517e2,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-0961c4d468a7d793862e551f,gca/3.0/evidence-statement,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,has_evidence_statement
GCA3-5cfcfc43df5410a5d6ceb9ef,gca/3.0/evidence-to-intervention,Supports,Resistance,RESISTANCE,SUPPORTS_ASSERTION,RESISTANCE,SOURCE_ALIGNED,associated_with_resistance_to
GCA3-f145ce443262424f018ae18f,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-c9d76eaf4ae65338fba4cac8,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-e11e6d6beb7edfed95fd2fcb,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-661c45cddf8fb9c776ffa058,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-3074106f91e48bfcdf69e994,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-dcafdc364eb66e203c9b5d85,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-cfeec7cd47faf05005e8452b,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-070b690f9439c241e900ff8c,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-1379b3895fea43d4064e973d,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-46d857f333832508be781cb5,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-3bc72cfc6967d314e3593232,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-427f9274157f131074f26912,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-fe9c2c7870b59eb6f77400ee,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-cd31200d371b8d3a54977196,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-a1c24faf830f5830eea90f25,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-12048c0fb105f71de445d066,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-db94a1fb7f36c2329ab01328,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-5dea4697d975914c627187bc,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-521c5d35c35d7e1b7aecd175,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-b696c15a4d67992d280d36b5,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-6a45f3eeb6864f45d8eda2ad,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-ada965b9366c12596ac2faed,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-7d4f24902fa5f51d03ed2e37,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-b2036685a540c5acc219d37f,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-690bdd543de8b19f85101d06,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-beb0786b881b29507b52bd8c,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-820efaa4af9f72a5aa680e42,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-04afb276bec584eb956d85ca,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-787b19bfc9ae90fe4ad1ebee,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-85ed41ba8ce408ab5845ccca,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-e4c8e16cd95948703b39c401,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-fcd09166398aeb6e3731d125,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-a16347b4d3ef71527ac84a1d,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-961979c7cd3630edefed50c2,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-e48adabec38ffb1758290b3e,gca/3.0/evidence-statement,Does Not Support,,UNKNOWN,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-19405346d281bd5f3927eb2f,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-b6102f88a73d40257bac6a95,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-e59cc3c88a5b09e59874bb98,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-7ae04c8ffb21dc732d7729a0,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-29cf2f05daf8484ef414054a,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-bf04711678072fe9ad24ee74,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-b4493db09763d564b5076dfa,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-ef54f42df79d5149254255eb,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-5a7b3cabfd80c91074389507,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-e1ac91461ebbeb5a37d73629,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-cc955ffe330431b3b0540c0d,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-dac118613d4101b458a602cc,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-0b9494bde8e3b7b254813d72,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-0ced3761b6ee166bab243338,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-8c54aad174bd61ac67e6ef4d,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-3bc0539d88d5858ffc1076e0,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-49f63724a685698bb231ca67,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-d56656c647657262923bd31f,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-289a05f2ec31daabe429a5c8,gca/3.0/evidence-statement,Supports,Better Outcome,BETTER_OUTCOME,SUPPORTS_ASSERTION,BETTER_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-b608fa76657a37aeeb5547e4,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-7c65291767d45696e1e641d4,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-2809e0d4982a970903fd2452,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-a09f4bc6b59be8d5dd6accac,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-8e5be20abe03fc018d3b1c21,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-6618a655b5a54c45a5b4e236,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-b4f4cd2083a0f56b58d9fbe6,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-ce8b26debe4ac0d8b0ee96f3,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-9edb90205ec75c163c2cae95,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-10402c5cc5f217f57c53538c,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-69acfbd9fb93cf030b0b152a,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-474d136bdd30ef2e3e2d43a4,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-743a50d4bd8c36ac0d9f0671,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-9abfa1f57dfaa18136a5c3d9,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-1993d96092e861fd8ecc15bb,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-494cbf2ac111d3a06d5caf5e,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-dcec7d5fb44a54ec847de00e,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-04ce4471ace96e32d1c15289,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-061a6fb614a217262256aabb,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-846a3b7593d6e4bf5b8fddc3,gca/3.0/evidence-statement,Supports,Poor Outcome,POOR_OUTCOME,SUPPORTS_ASSERTION,POOR_OUTCOME,SOURCE_ALIGNED,has_evidence_statement
GCA3-c8454c02f6d004fc1bf67b52,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-54f2dd3de5e50093e478f471,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-68a41a029e156f13d6f4b32d,gca/3.0/evidence-statement,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,has_evidence_statement
GCA3-8fe2f85badba6e329361cba5,gca/3.0/evidence-to-intervention,Supports,Sensitivity/Response,SENSITIVITY,SUPPORTS_ASSERTION,SENSITIVITY,SOURCE_ALIGNED,associated_with_sensitivity_to
GCA3-02708429b13adea1f7ada549,gca/3.0/evidence-statement,Does Not Support,Positive,POSITIVE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
GCA3-4297bec1a6d099ea83298319,gca/3.0/evidence-statement,Does Not Support,Positive,POSITIVE,DOES_NOT_SUPPORT_ASSERTION,,SOURCE_DOES_NOT_SUPPORT,has_evidence_statement
